id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
920684,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.5,0.4,0.6736096793,7,1,-1,0,-1,14,1,1,2,1,82,3,0.316227766,0.7302495894,0.3685105154999999,3.6055512755,0.6,0.4,0.6,1,1,8,3,7,2,6,4,1,1,8,0,1,0,1,1,0
1019001,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.5,0.3,0.6533567173,7,1,-1,0,-1,11,1,1,2,1,16,3,0.3741657387,0.7213394336,0.3887158345,3.3166247904,0.5,0.5,0.9,2,2,7,4,6,2,10,6,0,0,10,0,0,1,0,1,0
932029,0,6,1,3,1,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0.7,0.4,0.7017834423999999,11,0,0,1,1,9,1,1,2,1,104,2,0.4,1.1657385131,0.3106444913,3.4641016151,0.3,0.9,0.4,1,3,9,1,8,2,16,6,0,4,7,0,1,0,1,0,0
1453443,0,3,2,1,1,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0.3,0.0,0.6363961031,11,1,1,0,1,14,1,1,2,1,49,3,0.4,0.7414805381,-1.0,3.3166247904,0.8,0.2,0.7,2,1,7,2,10,2,5,6,3,2,8,0,1,1,1,0,0
1222550,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.5,0.9,1.0234744745,11,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.6767539197,0.3615245497,3.1622776602,0.5,0.4,0.0,3,0,8,1,11,2,8,6,0,1,8,0,0,1,0,1,0
447047,0,0,1,8,1,0,0,0,1,0,0,0,0,0,0,11,0,1,0,0.1,0.2,-1.0,9,1,0,2,1,0,1,1,2,1,100,0,0.3997499218,0.8853490696999999,0.3266496594,3.6055512755,0.7,0.4,0.9,3,2,8,3,12,1,9,8,1,3,6,0,0,1,0,0,0
501103,0,4,1,1,0,0,1,0,0,0,0,0,1,0,1,3,0,0,1,0.9,0.2,0.6154266813,7,1,1,0,1,11,0,1,2,1,103,1,0.316227766,0.5508633344,0.2887905816,2.4494897428,0.3,0.0,0.1,3,0,8,3,11,2,7,14,2,3,6,0,0,1,0,0,0
1443190,0,1,1,7,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.1,0.1,-1.0,7,1,0,0,0,0,1,1,2,1,32,3,0.3160696126,0.5142594772,0.31144823,1.0,0.2,0.3,0.8,3,3,5,2,9,1,9,4,0,3,4,1,0,0,0,0,0
531533,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,0.6,0.7913595896,11,1,-1,0,-1,1,1,1,2,1,64,3,0.3152776553999999,0.4203009547,0.3591656999,0.0,0.2,0.9,0.4,3,0,7,4,9,1,9,8,1,1,6,0,0,1,0,0,0
547318,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,0.9,0.9404121437,9,0,-1,0,-1,11,0,1,1,1,53,2,0.4472135954999999,0.9079879673,0.4306971093,3.3166247904,0.2,0.3,0.6,1,2,9,4,8,3,10,4,2,2,7,0,1,0,0,0,0
768741,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.6,0.4,0.9400797838,11,1,-1,0,-1,0,1,1,2,1,22,3,0.316227766,0.7260927928,0.374566416,3.1622776602,0.9,0.2,0.2,2,0,8,2,7,2,14,3,1,5,4,0,1,1,0,1,0
1311610,0,1,2,2,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.9,0.5,0.9437293044,10,1,-1,0,0,1,1,1,0,1,85,3,0.3741657387,0.7131005516,0.3974921382999999,2.8284271247,0.5,0.5,0.7,4,2,7,3,7,1,8,5,5,0,9,0,0,0,0,0,0
607048,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.3,0.3,-1.0,11,1,-1,0,-1,0,1,1,2,1,46,3,0.4,0.7034889439,0.3663331817,3.0,0.0,0.1,0.5,2,3,9,2,8,4,6,10,1,2,7,0,1,1,0,0,0
1383433,0,7,1,11,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.1,0.6,-1.0,4,0,-1,0,1,15,1,1,0,1,5,2,0.4242640687,1.0027441687,0.4,3.1622776602,0.7,0.5,0.6,2,2,5,3,8,3,10,5,0,2,8,0,1,1,1,0,0
823696,0,0,3,7,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.3,0.3,-1.0,6,0,-1,9,1,14,1,1,0,1,104,3,0.5916079783,1.5324182801,0.4987985565,3.3166247904,0.0,0.5,0.1,2,5,9,2,11,2,10,9,0,3,9,1,1,1,1,0,0
233318,0,6,1,3,1,0,0,0,0,1,0,0,0,0,0,8,0,1,0,0.9,0.4,0.7466592262,8,1,-1,0,0,11,0,1,0,1,104,2,0.4,1.028456679,0.4022437071999999,3.4641016151,0.4,0.1,0.0,3,2,7,4,10,4,4,4,3,2,11,0,0,1,0,1,0
238121,0,3,1,4,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.9,1.4,1.5829166118,11,0,-1,1,-1,14,1,1,2,1,104,2,0.5477225575,1.1328035141,0.5111751168,3.1622776602,0.7,0.5,0.6,3,3,9,4,10,1,12,3,1,2,9,1,1,0,0,0,0
1203070,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.1,0.5303300859000001,7,1,1,0,0,11,1,1,0,1,36,3,0.3741657387,0.8414003479000001,0.3190611227,3.6055512755,0.9,0.8,0.1,4,2,8,4,10,4,11,6,0,3,4,0,1,1,0,0,0
792442,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.9,0.2,0.6896557112,7,1,-1,0,-1,11,1,1,2,1,57,2,0.4242640687,0.6273386,0.3924283374,2.2360679775,0.1,0.2,0.2,2,0,9,2,11,3,9,7,0,4,8,0,1,0,0,0,0
1248410,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.9,1.8,1.5101738311,11,0,0,9,0,17,-1,1,1,1,104,3,0.6,2.1308730217,-1.0,3.1622776602,0.9,0.9,0.7,2,2,9,4,11,1,5,4,1,3,9,0,0,1,0,0,0
506460,0,1,1,11,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.6,0.6,0.9708243919,11,1,-1,0,-1,1,1,1,2,1,65,1,0.3152776553999999,0.4979503443999999,0.3521363372,2.0,0.4,0.8,0.0,1,1,8,3,10,2,9,2,0,5,5,0,1,1,0,1,0
716861,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.8,0.5,0.8496322734,11,1,-1,0,-1,11,1,1,2,1,103,1,0.3160696126,0.5198338896,0.3307567082,2.0,0.5,0.9,0.9,2,2,7,4,8,0,5,9,0,2,6,0,1,1,1,0,0
1232679,0,0,1,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0.2,0.606733055,7,1,0,0,0,1,1,1,3,1,64,1,0.316227766,0.5803603896,0.3082207001,2.6457513111,0.0,0.9,0.6,3,0,8,5,12,4,6,10,3,3,8,0,1,0,0,0,0
634014,0,3,2,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0.9,1.2,1.1787175234,11,0,1,0,0,1,1,1,0,1,25,3,0.4,0.8835152367,-1.0,3.6055512755,0.9,0.7,0.3,3,3,7,3,9,1,7,4,1,3,8,0,0,1,0,0,0
773670,0,2,1,4,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0.8,0.2,-1.0,7,1,-1,0,-1,0,1,1,1,1,32,1,0.316227766,0.633190139,0.3615245497,3.1622776602,0.8,0.7,0.2,3,2,7,5,10,2,11,7,1,1,6,0,0,1,0,0,0
1300668,0,3,1,4,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0.6,0.2,0.5184110338,7,1,-1,0,-1,1,1,1,2,1,85,3,0.3741657387,0.7083475123999999,0.3974921382999999,2.6457513111,0.3,0.3,0.8,3,2,6,1,8,3,6,4,1,6,6,0,1,1,0,0,0
906745,0,5,2,5,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.7,1.0,1.0225580668,6,1,-1,0,1,11,1,1,0,1,19,1,0.3155946768,0.4176627213,0.3626292873,0.0,0.6,0.4,0.8,3,1,9,7,12,1,9,8,1,1,7,0,1,0,0,0,0
600076,0,7,1,11,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.3,0.3,-1.0,7,1,0,0,1,0,1,1,0,1,104,2,0.4454211489999999,0.532555821,-1.0,0.0,0.1,0.4,0.7,0,3,7,2,8,2,8,9,0,6,8,0,1,1,0,1,0
1419726,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0.9,0.7,0.9483538369,11,1,-1,0,-1,14,1,1,2,1,82,3,0.3160696126,0.5681090863,0.3702701716,1.7320508076,0.1,0.4,0.5,2,2,5,2,7,4,14,10,1,3,11,0,1,0,1,0,0
154493,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0.7,0.3,0.6910137481,11,1,-1,0,-1,15,1,1,2,1,5,2,0.4242640687,0.962595922,0.4,3.0,0.6,0.5,0.2,2,4,8,3,11,3,9,6,1,2,9,1,1,1,0,0,1
287333,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.3,0.0,1.8362665928,9,0,1,1,0,17,1,1,2,1,104,3,0.4,1.3903816588,0.3324154028,3.3166247904,0.2,0.3,0.3,2,4,6,1,10,3,4,3,1,3,7,0,1,0,0,0,0
8115,0,5,1,4,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0.7,0.2,0.6964194139,6,0,-1,0,0,10,1,1,0,1,83,2,0.4242640687,1.0519266071,0.4009987531,3.3166247904,0.9,0.3,0.8,2,1,6,2,10,1,4,1,1,3,7,0,1,1,0,0,0
1378287,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0.4,0.0,0.7386643351000001,7,1,-1,1,-1,12,1,0,0,1,104,3,0.3741657387,0.8174238914,0.3306055051,3.7416573868,0.8,0.4,0.5,2,2,9,1,7,4,6,4,1,3,6,0,1,0,0,0,1
668249,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.2,0.7075485848999999,11,1,-1,0,-1,1,1,1,0,1,64,3,0.316227766,0.5936649025999999,0.3619392214,2.6457513111,0.7,0.8,0.7,3,2,7,5,10,4,5,6,4,5,6,0,1,0,0,0,0
615901,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.2,0.2,-1.0,7,1,-1,0,-1,0,1,1,2,1,43,3,0.4,0.5991385,0.416533312,2.0,0.3,0.4,0.1,2,0,6,2,8,1,9,9,4,3,8,0,0,1,1,0,0
35487,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.3,0.0,0.4782781617,3,1,-1,0,-1,14,1,0,2,1,60,1,0.316227766,0.7520577831,0.3472751071,3.6055512755,0.9,0.6,0.2,2,0,8,2,8,2,13,11,4,5,7,0,1,1,1,0,1
395338,0,0,1,6,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,1.035313962,11,1,-1,0,-1,9,1,0,2,1,93,3,0.4,0.9861750972,0.3834057903,3.7416573868,0.0,0.0,0.9,1,2,8,2,11,1,9,3,1,3,8,0,0,1,0,0,0
1040466,0,4,1,11,0,0,0,1,0,0,0,0,0,0,0,11,0,0,1,0.7,0.9,1.1981756966,6,1,-1,0,1,1,1,1,0,1,10,2,0.316227766,0.7170301468000001,0.3814446225,3.1622776602,0.2,0.5,0.4,1,2,9,1,9,4,16,2,0,3,11,1,1,1,0,0,0
452098,0,5,1,4,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.2,0.3,-1.0,9,1,-1,0,-1,14,0,1,2,1,68,3,0.4,0.7444422173,0.4074309757,2.6457513111,0.5,0.8,0.7,1,3,8,5,10,2,4,4,0,0,7,0,0,1,0,0,0
850619,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,0.6,0.9334077351,7,1,0,0,1,4,1,1,3,1,48,3,0.3160696126,0.5433672183,0.2966479395,2.0,0.6,0.4,0.0,3,4,10,2,11,1,9,4,1,5,6,0,1,1,1,0,0
1370295,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.5,0.3,0.5606915373,11,1,-1,0,-1,1,1,1,0,1,70,3,0.4,0.8890518675,0.3962322551,3.6055512755,0.2,0.8,0.1,2,1,6,3,10,1,9,4,1,2,7,0,1,0,1,1,0
523286,0,1,1,8,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.4,0.0,0.605702072,7,1,-1,0,-1,0,1,1,2,1,32,3,0.316227766,0.6919848085,0.3615245497,3.4641016151,0.8,0.6,0.5,2,1,7,2,9,1,15,3,2,1,10,0,0,0,0,0,0
785116,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.6604922407,11,1,-1,0,-1,11,1,1,2,1,103,1,0.316227766,0.6007742938,0.3583294573,3.0,0.3,0.3,0.5,2,1,9,5,5,1,7,5,2,3,10,0,0,0,0,1,0
958641,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.6,1.1,1.2980754986,11,1,-1,0,-1,1,1,1,2,1,38,3,0.316227766,0.7531668677,0.3598610843,3.6055512755,0.8,0.7,0.6,2,2,8,3,12,2,9,8,0,5,8,0,1,0,0,0,0
460306,0,4,3,5,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.5,0.5,0.9737171047,4,1,-1,0,-1,4,0,1,2,1,104,3,0.4472135954999999,0.7898792929999999,-1.0,2.8284271247,0.4,0.0,0.4,2,3,8,2,10,0,9,8,0,4,5,0,1,1,0,0,1
1035282,0,2,1,3,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0.9,1.8,1.5624499991999998,11,1,0,0,1,1,1,1,2,1,31,3,0.4242640687,0.8407493706,0.3417601497999999,3.0,0.2,0.3,0.3,2,3,9,0,10,3,8,7,2,3,7,0,0,1,0,0,0
981123,0,2,1,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9,0.2,0.6304760106,7,1,-1,0,-1,11,1,1,2,1,57,2,0.4242640687,0.6492685013,0.3924283374,2.4494897428,0.9,0.9,0.5,3,4,9,3,12,2,8,14,2,6,4,0,1,0,0,0,0
115472,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7,0.3,0.8806957476999999,7,1,1,0,1,6,1,1,2,1,104,3,0.4,0.5926721949,0.3388214868999999,2.4494897428,0.2,0.9,0.6,2,3,7,4,10,2,6,4,3,3,9,0,1,1,0,1,0
82710,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.2,0.2,-1.0,11,1,0,0,0,0,1,1,3,1,87,3,0.316227766,0.6683827774000001,0.2944486373,3.0,0.8,0.1,0.7,5,0,5,5,9,4,10,9,2,5,4,0,1,0,1,1,0
686436,0,0,1,8,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,0.5,1.0407329148,11,1,1,0,1,0,1,0,2,1,23,3,0.4,1.0231857558,0.3309078421999999,3.6055512755,0.7,0.6,0.2,4,2,7,4,9,2,7,5,1,9,5,0,1,0,0,1,1
1279756,1,1,1,6,0,6,0,0,1,0,0,0,0,0,0,13,0,1,0,0.8,0.1,0.5414101957,11,1,-1,0,-1,1,1,1,2,1,70,3,0.4,0.9132360045,0.3962322551,3.4641016151,0.1,0.3,0.4,3,2,8,7,9,3,10,4,2,1,11,0,1,0,0,0,0
296137,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,0.4,0.5533985905,6,1,-1,2,0,1,0,1,4,1,90,0,0.3741657387,0.7128542326999999,0.4166533331,2.8284271247,0.8,0.1,0.6,3,0,9,2,11,5,8,3,5,1,10,1,0,0,1,1,0
495833,0,5,1,6,1,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.9,0.7,0.7132671309,11,1,1,0,1,11,1,1,2,1,67,2,0.3741657387,0.7328620449,0.3008321791,3.4641016151,0.7,0.3,0.7,3,4,7,3,12,3,14,3,1,2,10,1,0,0,0,0,0
605319,0,2,1,4,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0.5,0.3,0.7297259759999999,11,1,1,8,1,14,1,0,2,1,18,2,0.5,1.3062231847,-1.0,3.7416573868,0.4,0.8,0.4,3,2,8,5,9,2,10,8,1,5,8,0,1,0,1,0,0
1204204,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.9,0.3,0.5678908346,9,1,1,0,1,11,1,0,2,1,103,3,0.316227766,0.7636228354000001,0.2887905816,3.7416573868,0.9,0.7,0.4,2,2,9,6,9,3,10,3,1,3,11,0,1,1,0,0,0
833944,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.9,0.4,0.4520785329999999,10,1,-1,0,0,11,1,1,0,1,11,2,0.316227766,0.7038119348999999,0.3687817783,3.4641016151,0.9,0.6,0.5,1,2,7,2,9,2,10,6,0,7,2,0,1,0,0,1,0
533360,0,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.7,0.2,0.6234981957,6,1,-1,0,0,11,1,1,0,1,7,3,0.4242640687,0.6950830856,0.4129164564,2.6457513111,0.9,0.5,0.8,3,1,5,2,9,2,6,2,1,1,7,0,1,1,0,0,0
625956,0,2,1,9,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.5,0.2,0.561248608,11,1,1,0,1,11,1,1,2,1,57,2,0.3741657387,0.7149842511,0.3286335345,3.0,0.6,0.3,0.3,1,1,9,3,7,1,8,10,4,3,9,0,0,0,0,0,0
521977,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.7,0.1,0.5695392875,10,1,-1,0,1,0,1,1,0,1,62,3,0.4,0.8391997368999999,0.3826225293999999,3.1622776602,0.9,0.1,0.3,1,1,9,2,12,1,8,4,0,2,6,0,1,0,0,0,0
879106,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.3,0.2,0.8965210539,7,1,0,0,0,0,1,1,2,1,37,2,0.316227766,0.7808926869,0.31144823,3.6055512755,0.4,0.4,0.5,2,2,8,3,9,2,6,5,0,1,3,0,1,0,1,0,0
1006014,0,7,1,7,0,2,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,0.4,0.6964194139,11,1,0,0,1,0,1,1,2,1,95,2,0.399374511,0.6565940164999999,0.3322649545,2.2360679775,0.7,0.8,0.7,2,2,9,3,8,2,11,8,2,1,7,0,1,1,1,0,0
636600,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.3,0.0,-1.0,11,1,-1,0,-1,0,0,1,2,1,87,3,0.316227766,0.7014006059000001,0.3615245497,3.3166247904,0.8,0.1,0.5,2,0,6,0,9,2,8,2,2,0,7,1,0,1,0,0,0
214714,0,7,3,3,1,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.6,0.3,0.6234981957,6,1,-1,0,1,11,1,1,0,1,99,2,0.316227766,0.618733043,0.3687817783,3.1622776602,0.2,0.8,0.8,3,4,9,3,9,2,12,5,1,4,4,0,0,1,0,0,0
589572,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,9,0,1,0,0.4,0.2,0.8015609771,6,1,-1,0,-1,1,1,1,2,1,40,2,0.3605551275,0.5627008365,0.3761648575,1.7320508076,0.5,0.8,0.0,0,1,6,3,9,3,11,2,1,4,8,0,1,1,1,0,0
1153755,0,1,2,7,0,6,1,0,0,0,0,0,0,0,0,10,0,0,0,0.9,0.8,0.8396427812,11,1,1,0,1,11,1,0,2,1,11,2,0.316227766,0.7662158814,0.3033150178,3.7416573868,0.4,0.7,0.0,2,4,6,1,11,2,5,6,1,4,6,0,1,1,0,1,0
812447,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0.1,0.1,-1.0,7,1,1,0,0,1,1,0,0,1,52,1,0.3741657387,0.7824521742,0.2973213749,3.6055512755,0.4,0.9,0.5,3,2,10,3,8,1,4,7,0,2,5,1,1,1,0,1,0
725991,0,0,1,11,1,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0.9,0.1,0.4623310502,7,1,1,0,1,1,1,0,0,1,80,3,0.316227766,0.7773657573,-1.0,3.6055512755,0.6,0.5,0.7,4,2,6,4,8,2,7,4,0,2,2,0,1,1,1,1,0
1378997,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.4,0.0,0.6031169041,11,1,-1,0,-1,4,1,1,2,1,48,3,0.316227766,0.7275567626999999,0.3710795063,3.7416573868,0.5,0.7,0.7,3,1,7,4,10,3,4,4,4,2,6,0,1,0,1,1,0
904721,0,3,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9,0.2,0.4315669125,11,1,-1,0,-1,0,1,1,2,1,34,2,0.4,0.8251095595,0.3780211634,3.3166247904,0.4,0.3,0.9,1,2,5,4,7,1,10,6,1,2,9,0,1,1,0,1,0
272452,0,0,1,11,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,0.9,0.6,-1.0,11,0,-1,1,-1,14,1,1,1,1,104,2,0.5,1.1399398273,0.438520239,3.3166247904,0.0,0.7,0.1,2,1,7,1,9,2,7,3,0,3,8,0,1,0,0,1,0
1254117,0,1,1,5,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.8,0.9,1.4596660577,9,1,0,0,1,0,1,1,2,1,66,3,0.3998749805,0.6555075001,-1.0,2.2360679775,0.1,0.1,0.7,2,2,8,4,11,6,5,5,3,2,12,0,0,1,0,0,0
300393,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.9,0.7,0.8459462158,7,1,-1,2,-1,4,0,1,2,1,104,3,0.4,0.7825637301,0.5291502621999999,3.4641016151,0.0,0.0,0.4,4,0,10,7,9,3,14,5,1,6,8,0,0,0,1,0,0
75608,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.6,0.8,-1.0,6,1,-1,0,-1,6,1,1,2,1,26,3,0.3687817783,0.5875780237,0.3456877203,2.4494897428,0.3,0.6,0.6,1,3,8,2,10,1,10,5,2,5,12,1,1,1,0,0,0
864432,0,3,1,7,0,4,0,0,1,0,0,0,0,0,0,12,1,0,0,0.8,0.8,1.0401322031,11,1,1,0,1,11,1,1,2,1,103,1,0.316227766,0.5740245049,0.2887905816,2.6457513111,0.1,0.1,0.5,4,4,7,2,8,0,7,5,1,4,3,0,1,0,0,0,0
1299770,0,4,1,2,1,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.6,0.7,1.135231254,8,1,-1,0,0,14,1,0,0,1,60,1,0.316227766,0.7460806683,0.3472751071,3.6055512755,0.7,0.9,0.6,3,3,8,5,10,3,8,7,0,2,9,0,1,1,0,1,0
409655,0,0,4,6,1,6,0,1,0,0,0,0,0,0,0,6,1,0,0,0.7,0.2,0.6139014579,7,1,0,0,1,11,1,1,3,1,19,3,0.3160696126,0.5536692034,-1.0,1.7320508076,0.3,0.2,0.0,3,1,6,2,7,3,6,5,2,0,7,1,1,1,0,1,0
408268,0,2,1,5,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.1,0.1,-1.0,7,1,-1,0,-1,11,1,1,0,1,11,2,0.316227766,0.6859420740000001,0.3687817783,3.4641016151,0.6,0.4,0.9,3,1,7,3,9,6,8,7,1,1,2,0,1,1,1,0,0
87897,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.7,0.3,0.5517019123,11,0,-1,0,-1,1,1,1,2,1,51,2,0.4,0.8989203809,0.4084115571,3.6055512755,0.7,0.8,0.2,3,1,9,4,11,1,9,6,0,6,11,0,0,0,1,0,0
111825,0,4,2,1,1,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.8,0.6,1.05,6,1,-1,0,1,14,1,1,0,1,82,3,0.3160696126,0.5864869497,0.3702701716,2.0,0.3,0.7,0.2,2,1,6,4,11,3,12,6,3,6,9,0,0,1,1,1,1
632418,0,7,4,6,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.1,0.1,-1.0,4,1,-1,0,1,11,1,1,0,1,103,3,0.316227766,0.5609540279999999,0.3583294573,2.2360679775,0.1,0.1,0.6,4,1,10,3,10,3,15,3,1,2,3,0,1,0,1,0,0
187792,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,9,0,1,0,0.8,1.0,0.75,7,1,-1,0,-1,1,1,1,2,1,38,1,0.316227766,0.7041457811,0.3598610843,3.6055512755,0.1,0.4,0.6,4,0,4,5,10,1,8,7,2,2,5,0,1,1,0,0,0
725399,0,2,1,2,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.9,0.8,1.1826876173,10,1,-1,0,1,14,1,1,0,1,49,3,0.4,0.7822309956999999,0.3685105154999999,3.4641016151,0.6,0.6,0.0,2,3,8,4,9,2,10,5,0,1,6,0,1,1,1,0,0
100710,0,1,1,11,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.9,1.8,1.8050277006,9,1,-1,0,-1,4,0,1,2,1,104,3,0.4,0.6834072392,0.4242640687,2.4494897428,0.3,0.3,0.2,2,1,10,3,9,3,9,4,2,2,2,0,1,1,0,1,0
392758,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.8,0.2,0.6005206075,11,1,-1,0,-1,7,1,1,2,1,92,3,0.3741657387,0.7750766424,0.3926830783,3.4641016151,0.8,0.5,0.4,2,2,7,6,11,3,10,6,2,3,10,0,0,0,0,0,0
296809,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.3,0.7648529270000001,11,1,1,0,0,14,1,0,2,1,8,3,0.4,0.9831220299,0.3355592347,3.7416573868,0.5,0.4,0.7,1,4,7,4,9,2,8,5,1,7,6,0,1,1,0,1,0
275094,1,2,1,4,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0.0,0.0,0.4828301979,11,1,0,0,1,11,1,1,2,1,99,2,0.316227766,0.6239536696,0.3033150178,3.1622776602,0.2,0.6,0.3,3,1,6,2,6,2,11,10,1,3,9,0,1,0,0,0,0
106123,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0.4,0.0,0.6025985397,6,1,-1,0,-1,1,1,1,2,1,70,3,0.3741657387,0.6907176768000001,0.3937003937,3.1622776602,0.7,0.9,0.9,2,1,9,3,10,4,6,5,1,4,7,0,0,1,1,0,0
